 Surveying," Interior tile work (ceramic, vinyl, acoustic)", Swimming pool construction, Plastering," Interior plumbing, ducting, electrical work", Other Activities-Installing Ornamental And Archite, Placing bridge deck, Installation Of Decking-Initial Laying Deck (Incl, Dredging, Demolition, Installation Of Decking-Final Attachment Deck (Wel, Steel Erection Of Open Web Steel Joists-Moving Poi," Elevator, escalator installation", Steel Erection Of Solid Web-Moving Point To Point," Construction of playing fields, tennis courts", Cutting concrete pavement, Erecting structural steel, Exterior painting, Installation Of Decking-Flashing Of Decking," Installing interior walls, ceilings, doors", Steel Erection Of Solid Web-Welding/Burning/Grindi, Other Activities-Post Decking Detail Work, Steel Erection Of Solid Web-Bolting-Up/Detail Work, Steel Erection Of Solid Web-Plumbing-Up, Steel Erection Of Open Web Steel Joists-Welding/Bu, Steel Erection Of Solid Web-Landing Materials (Hoi," Seawall construction, riprap placement",Non record, Site grading and rock removal, Exterior carpentry, Site clearing and grubbing, Installing culverts and incidental drainage, Fireproofing, Pouring concrete floor at grade," Temporary work (buildings, facilities)", Steel Erection Of Open Web Steel Joists-Landing Ma," Installing windows and doors, glazing", Interior carpentry, Installing equipment (HVAC and other), Paving, Forming," Installing plumbing, lighting fixtures"," Erection of coffer dams, caissons", Pouring or installing floor decks, Interior painting and decorating, Installing underground plumbing conduit, Installation Of Decking-Hoisting Bundles, Loading dock forming and pouring, Steel Erection Of Solid Web-Connecting," Pouring concrete for piers, and pylons", Placing bridge girders and beams, Stripping and curing concrete, Exterior cladding," Trenching, installing pipe", Traffic protection, Steel Erection Of Open Web Steel Joists-Bolting-Up, Steel Erection Of Open Web Steel Joists-Connecting, Landscaping, Bituminous concrete placement, Pile driving, Backfilling and compacting, Pouring concrete foundations and walls, Steel Erection Of Open Web Steel Joists-Plumbing-U, Installing metal siding, Forming for piers or pylons, Interior masonry," Fencing, installing lights, signs, etc.", Emplacing reinforcing steel, Waterproofing, Excavation, Exterior masonry, Roofing
1.6445424697594726,3.8095427598272287,2.8158165305070186,3.098113796872924,4.114957678009771,1.961807885465028,3.909264458972922,4.033269274358788,1.4999626542916402,1.6243884260279862,4.841348507044065,2.7597958970621983,4.157853098324361,2.104835163394543,2.1174000401966495,3.7600424339029592,2.920387192109663,3.9606093977070302,4.000661628297864,3.7298164892976944,2.8718293631039487,3.4963257420589846,2.944523281781657,2.8718293631039487,3.448380940571614,2.9672619779284073,2.6058695098242417,1.8731331605895254,2.0419675105256223,3.6759159759300317,2.654605194405086,2.874753461942329,2.284304300670872,3.4617602718281963,3.108016738425452,2.7665775899578784,3.913434604463112,3.4277892109178203,3.953686200652371,3.6111635296727878,3.464907057337102,3.793342143078225,2.1995496146992046,4.034322663698793,3.510431918985888,3.5757496561298945,3.581266656074238,3.7986032871293016,2.8718293631039487,3.586051455072778,2.665674314078726,3.3511117511175024,3.7423131235558715,3.344255123917335,3.5483867727052045,3.448380940571614,3.448380940571614,3.519670450502537,3.6101373345812373,2.200495131272354,1.8453170118926039,3.3373070275228467,3.448380940571614,4.019091590419966,4.050604256592976,3.2938786311486288,3.7414179296739665,3.408766260338588,3.8741066464528915,2.01986222743668,3.85052186416538,4.080315888571207
1.831948607580317,3.6060749995579346,2.2567242157415537,2.5463266636136455,3.6105737766373593,2.753036291890855,2.662423434771051,2.6730812230037824,1.3411398854606524,1.7166544842270348,2.7583948703033805,4.7529223051422695,3.329966679279126,3.8301658739337863,2.738629504855388,3.9464082996800465,4.156063120362305,3.261217389120973,2.85803212364309,3.1077828427825622,3.9813283368030397,2.801818517052304,3.962095954509595,3.9813283368030397,4.454561190946677,3.9885522795054076,2.962377487236618,3.191806785835082,2.4209096185806938,3.4966506961713772,2.1551559983090804,2.254005738838966,3.2234408915908723,3.2364429349573203,2.673061762794438,4.316686326570929,3.4815600854397117,3.2869777184590054,2.865314246489725,3.7074758870706717,3.329450238612063,2.500851995560006,3.626210531241813,3.273300389575895,2.579467667278972,3.1576507876581843,2.1893800252084095,2.3169778139177852,3.9813283368030397,3.225905095521671,2.84870398079526,3.1610452434819147,3.6248163339391866,2.9816701088480433,3.48468697183681,4.454561190946677,4.454561190946677,1.7661151774127855,3.358098001202419,1.6519703558441114,1.5126830043474704,3.102435364531647,4.454561190946677,3.290764888594973,3.555245082101311,3.2003332052066016,3.2258728302561055,4.034146077315385,2.336678453257234,1.7802114019341388,3.427027052016281,3.5270885572514876
1.506685112295366,3.6555864805243843,2.488660988517511,4.2877063644974545,4.0906417277541145,2.230868246299889,3.7956186312730704,4.1953659520540425,1.2644179196278698,2.5003797444914455,4.154744299874455,3.3149379141578175,4.889870827531514,2.8024481001716803,1.8627334686423738,4.019562020159329,3.838450103370143,4.046126947191558,4.163679364434983,3.957524246256812,2.8546161738791858,3.646746541523349,3.2891726757284054,2.8546161738791858,3.2735860548772484,2.793153713676088,1.91419768302281,1.5994755527339313,1.5799628923975562,3.783614168193403,1.5195744653939944,2.7046585797564497,3.9625569818629343,3.9374759625495503,3.105767072863588,2.76257764219606,4.036421626548837,3.1423503881130648,3.874496716857254,4.115950799339949,1.8119932739150189,3.9934848130817855,2.0630218808606955,3.979537698926465,3.7292648259302705,4.0668784761285925,4.15989302381041,3.150936456807063,2.8546161738791858,3.9002009203771095,3.6983747846374175,3.3312776375336335,4.028479493236626,3.9140858511702143,2.7344888804072434,3.2735860548772484,3.2735860548772484,3.9598370120127777,3.8546583938072283,1.7412540770813827,1.4631845560438794,3.840640702203538,3.2735860548772484,3.975266761553999,4.167148500573095,3.1880300765814003,3.635324797873342,3.0796219531994775,4.244480561867235,1.754589138697628,3.6560544584984696,4.05159904332689
1.8560660476649522,3.0438369524269806,1.693001470564429,2.0572748377425873,3.095413241293436,2.0624610111828185,2.5892287778290166,2.2122751527618116,1.4589115854998012,1.7321993009790795,2.108195483308269,3.8257646395901266,2.8252172062584293,4.714394305143616,1.6994806463334604,3.475289562966995,3.7457538373077064,3.0308528597835593,2.7764460193515994,2.5980896613088387,4.068152274469023,2.9495349247510894,4.022760898397455,4.068152274469023,3.9481969826013366,3.976019337547572,2.9121365965490296,2.499786607809881,2.3031696908940793,3.2287032409079934,1.858111155828248,2.135543369583827,1.624535688540654,3.00589722390183,2.1916178144456513,3.7987737758153335,2.427057549756858,2.7701496022707603,1.9770210937670698,3.2509849090975305,3.7679823979734333,1.9824293489813378,3.660425883938376,2.54699987178417,2.147106497101176,2.5345948911230094,1.9007279049801897,1.8456828760196573,4.068152274469023,2.866015838557736,2.5423885905436876,3.188439909569722,3.732201870813224,2.5922411063483333,3.028033702848094,3.9481969826013366,3.9481969826013366,2.1690275207455016,3.5615058627894998,2.1423202747157633,1.4561609427234952,2.5108826000323816,3.9481969826013366,3.097500100302469,3.335746675105238,2.657320439268754,2.568727181496314,3.7954408015538883,2.512867909035189,2.02353250556655,3.2019079655792453,3.371713901653897
1.6306789263504426,2.6365767787534082,3.709399525300265,1.992065784711296,2.051293065848533,2.0633067286154922,2.2086773501289745,2.619695864414701,1.52299213501024,2.388331329469298,2.1281676692768707,2.7526651246861205,1.8889468216878273,1.705237379725677,4.76075737935193,3.514579917998736,2.425870486881502,2.275408854816388,2.372514953068065,1.8917170412825806,2.024140239457987,2.318078964259026,2.230291449936175,2.024140239457987,2.614756572896499,1.914557142464063,3.585819311677693,2.280719611589487,2.342766059582747,2.3452047131842377,2.643774941541643,1.912473400765225,1.4307356860877092,1.9827029297913197,3.3888548854982115,2.194025745905458,1.7360014674279294,2.2857169229753453,2.777288230005161,3.8728199417435856,2.0012615647901266,1.7055740688760817,2.240940771951618,2.5989402072496346,2.029666019849031,1.6562305240957171,1.8046211529897,1.8014360339189819,2.024140239457987,2.2147926744819664,1.8395581109328454,2.222006676597428,1.944403166371239,1.818350752498341,2.9401664290378746,2.614756572896499,2.614756572896499,3.5853726907314734,2.767697798088773,2.145262748118511,1.4443000051994526,2.283545488801572,2.614756572896499,2.257141719464329,2.8678317674673943,1.880231912682692,2.620066736780881,1.716467918307923,1.804165849430754,1.8853149157619011,1.8510054886986596,3.092268013797435
2.821161098045908,4.051688285717356,2.8619728419715655,4.251312824775841,4.330755929335785,3.208823166111843,3.9425172827887085,3.9449188879879444,2.3048562436223508,3.5845241918153663,3.746370248613861,3.9433858720892934,4.019954829944663,3.4738159873606014,3.4863829286892996,4.877321144547395,3.893759289828622,3.9699039565101684,3.9605627015741995,4.165361023284806,3.7202155018227865,3.7912358986572414,3.7536032119705953,3.7202155018227865,3.9784901776031285,3.936787648998152,4.001578380522847,3.167375006234368,4.20736273105533,3.8605676397676367,3.4545197841931925,4.121185996289369,4.174515458137169,4.053070486295078,3.8426121190729603,3.892863430167194,4.117783044454625,3.7800274579368107,3.7009780555681946,4.292941976726832,4.417299443558505,4.110154562630091,3.7978644634360523,4.082099832147635,4.032055926648667,4.152161594583849,3.6329940171030635,3.9613655651131094,3.7202155018227865,4.215848833405364,4.136526599848123,3.7805222679161736,4.356012652491583,4.086703972011386,2.9588572762905785,3.9784901776031285,3.9784901776031285,4.392251851871043,4.08939747943835,3.6175682923213657,4.39328194483506,4.131705036750704,3.9784901776031285,4.289331231975561,4.35213932498446,4.027568560715091,3.5850326851571523,4.158840199387612,4.32627129798707,3.9141037925448083,4.0199541405393,4.333461497625062
2.236697917372223,3.425489187630161,3.428890070958534,3.9883797499228995,3.853471613903361,2.143323891166844,3.280251360686729,2.787339440329516,1.4437837048433084,3.564809839233506,2.934834902568411,4.162733421792238,3.854432732094604,3.7583640349400778,2.427877982991088,3.9024046294540167,4.9232429641563815,3.5863021911990183,3.4960065006222147,3.3671987899863587,4.129391291232524,2.9060521183035597,3.9550616994024175,4.129391291232524,4.190409115541548,4.041734569238713,3.86426500215287,1.8686237794390286,2.3856755585553726,3.861202937751113,1.808214914280461,3.401183954463776,4.808131477385151,3.8639260509622253,3.5261477583093424,4.188037970291693,3.392422970872628,3.5530403032875877,2.3252082505134375,4.469705565146815,4.270634155337991,3.814416204635763,3.6669606956673246,3.5998157961325346,3.2292006594367972,3.7637544447633857,2.2445190181956205,2.857627484103969,4.129391291232524,4.030787369444084,3.7568693073835076,3.7526381929603803,3.786113646616476,3.659746151185081,2.932685566301929,4.190409115541548,4.190409115541548,3.1434995791111113,3.9938130134338063,1.7867779608786696,1.6346512105444586,3.89696911921499,4.190409115541548,3.739343630928947,4.350932109719587,3.859306834875209,3.0765587908141017,4.436400719042192,4.398547080567979,2.901746569041367,4.0841517765433135,4.473270860625044
1.9544353159499694,4.063433800673252,2.9366883765939606,4.249430142382802,4.125389896051695,3.855267930894887,3.5486131539567576,3.9572165266576453,1.5284164729995564,2.771719592433077,3.964502815970875,3.2656495320770036,4.053318137863508,3.039297136824198,2.269071543819701,3.977255707180033,3.591057107018153,4.887785454783192,3.905786260103569,3.894569307166642,3.3810319363797907,3.954266384981256,3.539416853297117,3.3810319363797907,3.215027117463722,3.452564812025008,3.5300754954416624,2.690977210025623,3.423008045209171,4.129055331112212,2.5878991364448685,3.4510923108776645,4.465322916537627,3.9805124002222696,3.5364077744619813,2.9281642112473865,4.182174014732853,3.8566399418921913,3.662808372551087,4.168019546696893,3.5494707094498343,4.216078049157254,2.232388392122828,4.017108478646039,4.207182542698595,3.7309478266257834,3.611682913390809,2.851188427232622,3.3810319363797907,3.698608101793146,3.0249983048168376,3.7840665423255704,4.4494259322628835,3.4311166362853713,3.546635076542422,3.215027117463722,3.215027117463722,4.281465713504538,4.0570845229705,2.287362778251093,1.73061885627845,3.9559470223882602,3.215027117463722,4.185090860715725,3.646965560000325,3.5597987413481427,3.791047966527152,3.726933683806092,4.140798918055654,2.77525864915283,3.8274239348683237,4.2499767954557095
2.0561932905958042,3.5516220213024967,2.9590000595251746,4.227376062385368,3.9124696887520023,2.99838365323109,3.5900502304733966,3.9070182149170347,1.3848356711731695,1.9693969226581056,3.9943776746801385,2.85495974828608,4.16556899693496,2.7768978770899837,2.3627919233332135,3.958990986846975,3.4808216049830776,3.8896871051278374,4.769012249451677,3.366143286697341,3.288602093584106,3.3039028898835765,3.155361750484643,3.288602093584106,3.1853924255162154,3.242652856001474,3.2889180265086155,2.222456939053739,3.098955085640797,3.686168947413007,2.6663411907481143,3.535858072120533,4.512407445449453,3.600369550180019,2.901144665831107,2.755722842506009,3.7397564617353023,3.524951982494276,3.82973190291537,3.9891068186212886,3.030353406632165,3.9408360313549493,2.3475239207965712,3.725914571155417,3.9911652156191777,3.5834395707116045,3.910010231088586,3.1193859103006876,3.288602093584106,3.2047400948415783,3.3758694886855514,3.6489248682823234,4.03606934592511,3.514426588153876,3.0391393605905637,3.1853924255162154,3.1853924255162154,3.9360777407849366,3.8933879623851553,2.0277763898725705,1.9629909345872538,3.6167533520757917,3.1853924255162154,3.5406073003000125,3.768645972980445,3.657480887336951,3.416025710754311,3.6045287277590727,4.3681602072643955,2.6592223642277673,3.8812498248134273,4.2525019470403445
1.6847562804016372,3.9547738968722004,2.338349648900823,3.8564767749898965,3.6927908352379832,2.4696139002853035,3.3901478016564504,3.5472517299960424,1.4299136446951757,1.7596765032481807,3.729061832908597,3.1079635716215024,3.956810312115941,2.5997355457159026,1.8889794157063962,4.169075607768775,3.3622225458310444,3.885713920508255,3.377151476756863,4.896210054798754,3.287499415982208,3.302801883851896,3.462499922096398,3.287499415982208,3.6145430884084546,3.058835260058311,3.304645459287479,1.9591408362637903,1.71091855292261,3.523675543230474,2.0449135138300982,3.711307499449256,4.759558790153683,3.663868955862652,3.342203937268139,3.333151697689619,4.337803504484578,3.3142749807631904,3.3887285119051347,4.37507883944873,2.697263016478282,3.8013043623882004,2.4387578598775197,3.6640199910328777,3.8646910928109874,3.771635522940325,3.3555858889130357,2.900331830157668,3.287499415982208,3.7251319680107042,3.535331502946654,3.524049822038177,4.066320662650236,3.6701799021952395,3.259201964025296,3.6145430884084546,3.6145430884084546,4.159671048619945,4.137867239462269,1.9623997428225048,1.4528074360910912,3.7264468596725147,3.6145430884084546,4.07467195395026,3.9094612125208386,3.90736498683221,3.1847684414859905,4.118989482928681,4.509652408590349,1.7655718386505461,3.9326551001471852,4.125164882747711
2.021612265581803,3.4667509823214964,2.2848897365748693,3.3047833654223306,3.6733518023593974,3.309102240510594,2.8605993789562767,2.977448014097833,1.4582516595709096,2.683255892442861,2.8675356173967694,3.979224310084991,2.873508653749451,4.068706108628331,2.017078283278356,3.7186250337229487,4.123537413865936,3.3678880948884413,3.2912019631017104,3.2834337430261464,4.745325997053288,3.320975620757014,4.184665172287855,4.432199490656215,3.9797831962173555,4.1085453557520095,3.51083864449373,2.4522760970435025,2.47635209635746,3.8493655907012485,1.6301413984536217,2.6165861651447684,3.2738077877576366,3.6098551891269945,3.089041577020837,3.923133372610094,2.9701019263331254,3.5489997384560166,2.0092000747217402,4.225321777279742,4.263826818594915,2.9944671528935807,4.016108695014625,3.1181622417103165,2.7089401936047226,3.1027400601316586,2.5591008415284264,2.4006242164263316,4.432199490656215,3.4370033905630004,3.1227093409698536,3.564861316217324,3.996211618906849,2.8917613653534855,3.0784012391749007,3.9797831962173555,3.9797831962173555,3.449831739338587,3.8956178963607586,2.2551272670509377,1.7300600962515262,3.613011454547865,3.9797831962173555,3.385485145198057,3.814098133847242,3.9280995297979056,3.1011534074572253,4.093849283938716,3.710839321187998,2.2642610144578716,4.217311721617106,4.2591856399967085
1.9767044252471582,3.4842351908355598,2.5937828489735644,4.050612990440099,3.9949326565540515,3.2695134435875666,3.39020244341809,3.267270504303575,1.6154602337675295,1.69156807633159,3.4930906573357876,2.80647509750797,3.656564529327653,2.954959251855661,2.3132889167894897,3.7951591560830154,2.8984333783403575,3.9407544772710383,3.3102132746815607,3.3001730457448364,3.325525798437532,4.766202923018338,3.515681510710116,3.325525798437532,3.096799185429099,3.176535468762183,3.227227501981968,2.414954993617393,2.5529211870242374,3.5741254796106254,2.654299656314942,2.812272154166556,3.6398366451197353,3.329938705158046,3.4529959507132975,2.5254200287977095,3.392253458766487,3.426347413144684,3.1565262425031637,3.8500044841311025,3.0588599372744962,3.0801511064799474,2.517227790243427,3.3816219442229816,3.78691409840836,2.7836034182108533,3.1469133080209786,2.711948778267744,3.325525798437532,3.0858160489140376,3.1249023994105745,3.5502813997468126,3.811586310667457,2.938653406677991,2.8650781451824345,3.096799185429099,3.096799185429099,4.084695018067748,3.6392697374588265,2.4026431241066177,1.6615972579274019,3.181222150229444,3.096799185429099,3.37253713911604,3.567467211072628,3.647416189911347,3.155747232237916,2.9212750818012623,3.7941120898615077,2.3558830147798107,3.9978304875472768,4.117132584743215
1.998106345563171,3.517001367602589,2.158014794688829,3.6578078264213936,3.996037777522915,3.108168451560525,2.8310642136076436,2.9976608551699537,1.4921925882051035,2.4063578895910265,2.9441190872368903,3.9604666704365266,3.304704153807625,4.023801408017947,2.222214330670891,3.7540891973119788,3.9467370593244704,3.52597024655021,3.160513102992489,3.457620138496159,4.183824033694849,3.512136094458254,4.646052401771244,4.183824033694849,3.9455937564933974,4.055161926763824,3.4480824087520094,2.542533508152232,2.2754919083219938,3.8484950662882023,1.8034830754638298,2.7267871254464753,2.9222602697526656,3.555311988148089,3.8245576641518966,3.883114345302851,3.081224393226316,3.5694250682574795,2.4580138924433985,4.176319262849857,4.01706011582347,2.9475702265608184,3.9667962673752277,3.2569466525776978,3.050010919249141,3.1294454386039607,2.7177801011148888,2.678352661929735,4.183824033694849,3.507974128658036,2.9277591706660058,3.6054769972142413,3.8725872487624793,2.9735086026385757,2.996668410015098,3.9455937564933974,3.9455937564933974,3.5958080728713417,3.882283946954475,2.463015183692906,1.7920983309545195,3.62472005758832,3.9455937564933974,3.4241244765226098,3.728648045836982,3.874297889125706,3.198072054737952,3.974094984987823,3.506637037936019,2.347819836591596,4.172830019311965,4.157922911748933
2.021612265581803,3.4667509823214964,2.2848897365748693,3.3047833654223306,3.6733518023593974,3.309102240510594,2.8605993789562767,2.977448014097833,1.4582516595709096,2.683255892442861,2.8675356173967694,3.979224310084991,2.873508653749451,4.068706108628331,2.017078283278356,3.7186250337229487,4.123537413865936,3.3678880948884413,3.2912019631017104,3.2834337430261464,4.432199490656215,3.320975620757014,4.184665172287855,4.745325997053288,3.9797831962173555,4.1085453557520095,3.51083864449373,2.4522760970435025,2.47635209635746,3.8493655907012485,1.6301413984536217,2.6165861651447684,3.2738077877576366,3.6098551891269945,3.089041577020837,3.923133372610094,2.9701019263331254,3.5489997384560166,2.0092000747217402,4.225321777279742,4.263826818594915,2.9944671528935807,4.016108695014625,3.1181622417103165,2.7089401936047226,3.1027400601316586,2.5591008415284264,2.4006242164263316,4.432199490656215,3.4370033905630004,3.1227093409698536,3.564861316217324,3.996211618906849,2.8917613653534855,3.0784012391749007,3.9797831962173555,3.9797831962173555,3.449831739338587,3.8956178963607586,2.2551272670509377,1.7300600962515262,3.613011454547865,3.9797831962173555,3.385485145198057,3.814098133847242,3.9280995297979056,3.1011534074572253,4.093849283938716,3.710839321187998,2.2642610144578716,4.217311721617106,4.2591856399967085
1.7363566626436524,3.6244980865767653,2.2954334766579594,2.417628037265339,3.8299711513144032,2.874872856690465,2.6038839507180986,2.91798194610696,1.333179186399258,1.9411014629248369,3.44977043181551,4.457602668278851,3.2927364237637535,3.952220589842402,2.606374909957584,3.982404054086156,4.187392165930772,3.213875624222845,3.1946108999369467,3.616008727956512,3.9844760351374378,3.0985262829517803,3.94929339342188,3.9844760351374378,4.801922179636129,4.016569451822526,3.13591047804107,2.569206913139618,2.007108657859288,3.6100360667320053,1.7614840736815867,2.5972013322392273,3.482838350196497,3.60900467733349,3.140821556315022,4.354970540290022,3.629095359260341,3.2397173026042925,2.531427254523634,3.9000951694365122,3.5867897070009693,2.482026085300956,3.9170151594341984,3.344115578988925,2.6524314014271093,3.4854441901239137,2.263734895081519,2.4836320345895593,3.9844760351374378,3.43869899464148,2.969415876493274,3.2688834429214397,4.024576689202156,2.9905534333525514,3.1712402149330066,4.561569470928762,4.561569470928762,1.9586484657841416,3.672734537595292,1.5643586985127118,1.5007255606314316,3.777569215271231,4.561569470928762,3.4086146763291394,3.738707705287326,3.7911645317248395,2.6824220318901224,3.9995884876413186,2.404254735100216,1.918131359200373,3.926279596326091,3.6744315504238614
1.9994504878817163,3.7554389461476214,1.9276193102609147,3.0224016901418596,3.661949500351027,2.71410056477041,3.0611490025525616,2.9443816955689113,1.5878818267018504,2.2172829391102518,2.9745434588873634,3.987996762044023,2.827880983017148,3.9778823037651803,1.9135365514077451,3.938398742214145,4.035864317296844,3.4453466981942906,3.2515920058672254,3.0651592816826456,4.108199505782563,3.1799000630903396,4.055398034013699,4.108199505782563,4.0148912172921865,4.692545142111888,3.471463634976087,2.262663546497208,2.921027552269236,3.8060717667593824,2.0745769358703274,2.454445480690265,2.7535215849660672,3.7015425424144968,2.900945566412544,3.9969367304344736,2.8704792372387153,3.3494508139197903,2.896540491774187,4.2206709603760615,3.8683782796228963,2.8114505997640364,3.858630082392046,3.4177467397170336,2.893965604723919,2.9908782561803537,2.659763056612046,2.1741158229536306,4.108199505782563,3.1137915573249213,2.8424352692112427,3.6004941248913185,3.9459909163065823,2.7166561331532364,2.646018347258111,4.0148912172921865,4.0148912172921865,3.0495122182793537,3.923924111411405,2.282602209020599,2.230816568506756,3.5807498595088356,4.0148912172921865,3.54142690596005,3.755060749344174,3.3973302889681563,2.7275362926972617,4.023636033281431,3.676844507760004,2.271453304235006,3.8553590214896305,4.2454830014342715
2.203834755256845,3.928899456116092,3.5046021964221588,2.7889097637089924,3.441253097903625,2.1915019880184525,3.3225894570159573,2.73861793447027,3.6076203197721455,3.581826722391916,2.612913994909687,2.968935597103036,1.9419783611128025,2.922527081701578,3.5837412381630003,4.003594679799464,3.857082255260141,3.5266642222143685,3.295957330572752,3.3086340841260755,3.516290809342334,3.2320268998284285,3.452142968902228,3.516290809342334,3.1378609998719433,3.470295036235762,4.831777458450866,1.5305412380437946,4.064885085639814,3.7506617039997026,2.8015274446089173,3.6002150947134783,2.9660357152168757,3.6089562264448336,3.902589788671748,2.968852210711564,1.9334318106097494,3.6507501810120546,2.1541050088984157,4.246339897079532,2.5334644104791124,1.710285833131547,3.603704077552688,3.0314269862492687,3.1177183302788,2.2493651193923414,2.0046490864833375,2.089582606358906,3.516290809342334,4.004370948438106,3.039600976979071,3.507428260995622,4.075406487683541,2.62243995610952,3.434840287902148,3.1378609998719433,3.1378609998719433,4.236158362371036,4.263234100499992,1.670874063204177,3.336115874706369,4.055905392974317,3.1378609998719433,3.0777906605404364,4.099672762860195,3.81322256254911,1.7765250849740293,2.342657250326015,4.087768400641453,3.281202172456532,3.8830842013832396,4.160326959110518
1.6217202950242302,3.7921105439429663,1.6099126996500805,2.4031610472353764,2.11810794110446,1.9585889064056028,1.6819070731194505,2.550654477474011,1.413715773626288,1.5586385613614524,1.8862296219016266,3.201603411451836,1.6224982410173334,2.5138652456065462,2.281723704101961,3.1998834475823,1.8726382282647251,2.7018921486927203,2.2278437239339777,1.9637048393077905,2.4634726032247176,2.423851606378049,2.5551560772977617,2.4634726032247176,2.5799827836686657,2.2641016877070608,1.5312063917859424,4.834093570518944,2.753843572144816,1.9500407901286367,2.561755665226036,1.7758773735431328,1.5557334461459105,2.5408629649706596,1.8165720308710964,3.016423012769562,3.381959588928595,2.080378426418145,2.1815264320080416,3.1394054197657106,2.306570738390758,1.499403365687295,1.7066240499972387,2.4958276822821253,2.0302516440514924,1.6454478803849095,1.5981902026825523,1.5105043019313649,2.4634726032247176,1.7588679288905027,1.4685878716887775,2.9538659527373357,2.139025680572014,1.9554945559538761,2.9999855846733023,2.5799827836686657,2.5799827836686657,1.7788160646244258,2.544390493241324,1.8225161943815293,1.52222321398266,1.768433716392306,2.5799827836686657,2.0469308946357,1.7625938627964137,1.7069741391527575,2.1858471014369374,1.4971446133285626,2.0766033557334196,1.6522078005454521,1.7031126932798637,3.2890238359510753
3.3591723911755462,3.664391918630886,1.6084404268061985,4.425152224683409,2.8838707830610026,2.3173069014441556,1.7077322987479837,2.081771564617809,2.6958385884725455,3.432253242360444,2.062309436762855,2.441804000860567,1.607848116846757,2.32037330659804,2.3447129958786013,4.2164965374812375,2.3867518433692028,3.418056298880159,3.1161623461474237,1.7195379737541385,2.4920276764889886,2.564548010140393,2.292224265508538,2.4920276764889886,2.0201889913157505,2.9229108443557648,4.064551451873628,2.7558728386641977,4.904684699328023,3.8344854845449308,3.970422695177012,3.81315948475465,2.434826845663075,2.8391680828944996,1.9559514771751365,1.972211604219349,2.040132356120143,3.181590311568139,3.1098906176974364,4.3945188571622005,3.2818835394409627,1.4746538390463577,2.655441350311875,1.837826236038138,3.6478812466478088,2.2775965125427473,2.2320090189135864,2.1376504784759565,2.4920276764889886,2.613908847721369,2.3075869666002964,3.785265221834272,4.130136428471943,2.3465549833338435,2.3214477289655573,2.0201889913157505,2.0201889913157505,3.969430928886938,4.166956828697096,2.185234924143135,4.119265071691518,2.5528581422336436,2.0201889913157505,3.764780976684966,3.4348203726465494,3.1330235740591377,1.939594649252179,1.5829354834464402,4.577047214465709,3.7859738760419797,3.5275092570769306,4.554581354397291
2.461443976924672,3.9552511773291825,3.3536261930403217,4.2978517526427495,3.9990841140994258,3.474994147031457,2.679869843953727,3.673071004719713,1.717801788832439,3.7592617330001272,3.6779071983375515,3.501158634789366,3.787504883175496,3.239319085848263,2.3424149330698816,3.869932482281252,3.8601954279339488,4.125237034067137,3.70075557345266,3.5288054286353088,3.8600972864277536,3.5837895404609705,3.859513975613405,3.8600972864277536,3.6104307990186797,3.809531755731925,3.7515306868611265,1.9482771610851843,3.8380084341645295,4.9498141388008134,2.144502845695825,3.369942741901219,4.803408404834492,3.7467397204199697,3.3073124574320807,3.3707038649855265,4.010776276976497,4.592392012482805,3.648920156081272,4.089478813306731,3.0296224979242417,3.9349867406746686,2.2066586396209993,3.734007951635053,4.063237022434678,3.5592092554034744,3.5060930354824964,2.778787745442267,3.8600972864277536,3.583122372008569,2.8330524574797833,3.5317016296619617,4.327866890017957,3.350345776140079,2.8770539083669853,3.6104307990186797,3.6104307990186797,4.187641454646357,3.9606206405209208,2.304445872213802,1.7732329719927626,3.708438447361811,3.6104307990186797,3.812996368696344,3.1663585790936115,3.9919288190147433,3.4756828335125287,3.6756567299842025,4.1549411851927,3.0987696483219,4.306096340319164,4.3288417063907385
2.4679174876302827,2.0764013120082967,1.855684066551191,4.028844450734227,1.9712161746404924,2.3327679643451997,2.3883446455322352,2.655850203673909,2.576539826909596,2.0578303303434895,2.6714646382633704,2.1791312976678316,1.5379467032394856,1.873000010776691,2.652147022204543,3.4670265223787613,1.8178986830424186,2.6121479713609648,2.6827964030948825,2.06737630744505,1.6418541040762786,2.668021589464309,1.8175135074272641,1.6418541040762786,1.7757563662059337,2.081625419893594,2.8098752330801267,2.570027069903605,3.9674553097243224,2.1549257917403697,4.909577299277545,3.2805706681770808,1.627440644627494,2.371511857487722,2.3971322026370423,1.6866910254354837,1.7903506446643533,1.939705408916677,2.4354365776356035,4.173630797866598,3.0924581306526204,1.5325233878201232,2.4469962958036158,2.803055423524578,3.078229781638587,1.6450629911250516,2.7643890429432014,2.910532479294813,1.6418541040762786,2.6832988243528386,2.1180479048858305,3.3867850566336637,1.9365533674328232,2.2509175883123964,2.8450698342526244,1.7757563662059337,1.7757563662059337,4.2180506758010505,3.3865026913260317,1.9578501319472665,4.250573435540982,3.065646742859617,1.7757563662059337,2.1601768723577264,3.0433248814306606,1.9246396303605644,2.5359232551268116,1.3257654846150952,2.408222430823829,3.8051093956195077,1.8786498961420817,1.6578536567088826
