Misc. electrical & electronic equipment repairers,Sheetmetal duct installers,"Precision assemblers, metal","Groundskeepers and gardeners, except farm",Hoist and winch operators,"Supervisors, extractive occupations","Machine operators, not specified",Miscellaneous material moving equipment operators,"Painters, construction and maintenance",Welders and cutters,Sociology teachers,Carpet installers,Hand cutting and trimming occupations,"Freight, stock and material handlers, n.e.c.",Production helpers,Crane and tower operators,"Truck drivers, light","Forestry workers, except logging",Adjusters and calibrators,"Painters, sculptors, craft-artists & printmakers",Fire inspection and fire prevention occupations,Miscellaneous precision woodworkers,Sales engineers,Photographers,Sheet metal workers,Electrical power installers and repairers,"Insurance adjusters, examiners and investigators",Timber cutting and logging occupations,"Supervisors; painters, paperhangers and plasterers",Motor transportation occuputions n.e.c.,"Supervisors, material moving equipment operators","Supervisors, motor vehicle operators",Non record,Janitors and cleaners,"Supervisors; plumbers, pipefitters & steamfitters","Sales occupations, other business services",Occupation not reported,Industrial engineering technicians,Sawing machine operators,Assemblers,Industrial engineers,Painting and paint spraying machine operators,Machinery maintenance occupations,Electrical and electronic technicians,Occupational therapists,"Helpers, mechanics and repairers","Engineering technicians, n.e.c.","Drillers, earth",Carpenter apprentices,Plasterers,Telephone line installers and repairers,"Managers, marketing, advertising, & public rela.",Supervisors; electricians & power transm. install.,"Tile setters, hard and soft",Telephone installers and repairers,Sheet metal worker apprentices,Sales counter clerks,"Supervisors; handlers,equip-cleaners,laborers nec",Miscellaneous plant and system operators,Mechanical engineers,"Police and detectives, public service","Miscellaneous precision workers, n.e.c.",Drywall installers,Carpenters,Lay-out workers,"Communications equipment operators, n.e.c.","Supervisors, production occupations",Concrete and terrazzo finishers,"Grader, dozer and scraper operators","Plumber, pipefitter and steamfiter apprentices",Miscellaneous precision metal workers,Cabinet makers and bench carpenters,Structural metal workers,"Inspectors, testers and graders",Industrial truck and tractor equipment operators,Stock handlers and baggers,"Construction trades, n.e.c.",Vehicle washers and equipment cleaners,Trade and industrial teachers,Roofers,Mining machine operators,Drilling and boring machine operators,"Helpers, construction trades",Farm workers,"Helpers, extractive occupations","Graders and sorters, except agricultural","Heating, air conditioning, and refrig. mechanics","Supervisors, mechanics and repairers","Supervisors, n.e.c.",Mechanical engineering technicians,Construction laborers,"Drillers, oil well",Insulation Workers,"Electronic repairers, communica. & indus. equip.",Not specified mechanics and repairers,Excavating and loading machine operators,"Traffic, shipping and receiving clerks",Electricians,"Plumbers, pipefitters and steamfitters",Brickmasons and stonemasons,Data processing equipment repairers,"Supervisors, food preparation & service occupation",Tool and die makers,"Laborers, except construction","Technicians, n.e.c.",Political science teachers,"Supervisors and proprietors, sales occupations","Supervisors; brickmasons, stonemasons, tilesetters",Elevator installers and repairers,"Hand painting, coating and decorating occupations","Misc. metal,plastic,stone&glass-working; mach. op's",Glaziers,"Managers and administrators, n.e.c","Paving, surfacing and tamping equipment operators",Lathe and turning machine set-up operators,"Hand molders and shapers, except jewelers","Science technicians, n.e.c.",Computer systems analysts and scientists,"Truck drivers, heavy",Heavy equipment mechanics,Supervisors; carpenters and related workers,"Bus, truck and stationary engine mechanics","Supervisors; distrib., sched'g & adjusting clerks",Operating engineers,Hand packers and packagers,Specified mechanics and repairers,"Sales workers, hardware and building supplies","Supervisors, related agricultural occupations",Brickmasons and stonemasons apprentices,Miscellaneous hand working occupations,Construction inspectors,Millwrights,Electricians' apprentices,"Management related occupations, n.e.c.",Water and sewage treatment plant operators,Boilermakers,"Supervisors, forestry and logging workers",Optometrists,Civil engineers,"Supervisors, firefighting & fire prevention occupa","Supervisors, cleaning and building service workers"
4.059658762369654,4.1135645325632035,3.9286200542574345,3.101995399347441,2.235666532613412,2.666484696100018,2.4275488767833897,3.556665806182674,3.7760430384004255,4.014368859018261,2.355901521287497,3.8786038613247475,2.402787898034411,3.0147031333690246,3.3890752198595298,3.6072357637932533,1.8407965884841813,2.985628653911534,3.2036601546163563,3.305737637455101,2.866558881417843,3.778225739918025,4.928025696196638,3.008319404792789,3.488758691518237,4.118239090548414,2.7193508592820557,2.452252552701641,4.118189919072754,2.241003404793688,3.626665565132809,3.1814143730371702,1.9890062422406354,3.092214089833617,3.7601558692273955,3.371033549759023,1.6388912316518254,4.113231682665921,3.2785159503277823,4.105376438866215,4.673962558683931,2.6889697962095855,3.6336825253012126,3.970191760327894,3.3688835071267813,3.7521511668018293,4.266558964990159,3.8769406942167306,3.333692054073691,4.607759585866802,3.9331965213590125,3.331243437053747,3.824886080721284,3.042059731476841,3.990603880292971,3.569211083308385,3.4235731619625485,3.47148950921568,3.3435436761224793,4.616542031323228,1.9295105612958814,3.4641209072237036,3.9984207896525183,4.008740512989229,3.8575360189545744,3.916252819877476,3.5139194201899198,2.068677615454168,3.3356454599157424,3.602654190506825,3.6033471612034953,3.242661041305779,3.5454599827958,4.149651670515513,3.5750454171477486,3.4441743765954396,3.197804110722025,2.7387269871000717,3.2315533765130953,4.00765885616064,2.3136023905222056,3.441967350655503,3.2978363556380343,3.4175583194733843,2.6693285378423277,2.9293928687356803,2.7053286606730427,3.87203031510251,3.473556210211896,4.100623030342699,3.4712416219438045,3.279785939559097,3.5208504748135505,3.372346046063809,3.611504914363084,2.4528959171037714,3.140507435513143,4.430469977198414,4.025393568210788,3.4823979843804014,3.1962610879959916,2.7207711166466186,3.0576174449406617,3.4563897462582025,4.382464352988907,3.4759123495977544,3.6346899469739125,3.3281820712208527,4.135886958475462,2.661874772787021,2.25838106481216,4.247066852320648,3.416840008228956,3.5487024976440367,2.656322173356049,3.971375377671558,4.023599660357679,3.949123446956505,2.413958916347239,3.903652134351497,3.352660310888676,3.535600375089558,2.5713081648114113,4.30187089736122,3.294197962527969,4.054238675579241,3.576822625460374,2.633840085771431,3.6852897875515236,2.840059712355135,3.7567933645161946,4.128722562950878,3.555511798169834,2.5650179420989137,2.3625510492895443,4.013813783414836,3.1219861600574714,2.341701092524892,4.369130446446307,3.0437604675206176,3.4007618716160497
1.5537949367417772,2.934381893303274,2.4938519469790537,4.247719742158978,1.240636423117236,2.762707307671119,1.3828302863709407,2.2717670625320183,3.8436517916365673,2.4543783921635405,2.080664635644339,3.2780302645399177,1.4403698921155539,1.5212608159023846,1.9671993619575898,2.3068871747413375,1.5133219562704068,2.3260788761830073,3.00853206009343,4.351080907657142,1.5201222272607926,4.109390411110554,3.0110352887069505,4.929094222385947,1.572248028086137,1.7154424638255206,2.0973830319497004,1.7303987188078327,4.507088796035174,1.3664918376045496,2.252226623245095,1.4682503657243227,1.8060146804530968,2.1346292691554405,3.155120880098429,1.6127763258538306,1.3726758906786662,2.7740837356344574,1.2979240234944998,2.9244623002498518,3.575770622081709,2.2812846024873408,1.4901004980242845,1.9947605582880636,3.5480845439194466,3.1414812677947035,2.0916493598124477,2.6520948841764294,2.936176482362846,4.03295775830263,1.852859942249247,3.2390442510109554,1.9192689816732902,2.539620660518665,2.1426947202449185,1.7691086250771049,1.514111492450388,2.0400007688698056,1.492879137496041,4.034365430725675,2.043536225204101,1.7027263501319982,2.49875349436846,3.3878001387451677,3.119886866787575,1.6806846866542187,2.383504368454726,1.6590756223306125,1.3227964025635988,2.6871974933372007,1.9814692708261878,2.64033086389251,1.683469153748007,2.7462924530294517,1.3947383002912588,2.5506420516723525,1.6509392941671615,1.472721739713553,2.0450596302638906,4.51329928518804,1.3199136081040834,1.376238557080635,1.753536485268162,2.1016614547772647,2.352001566050743,1.3815304711181415,1.3085325862386878,3.5492212569449464,1.7145181865387988,3.2655606064996823,2.264968237968387,1.8045058538029903,1.9032423698783008,1.389640029794312,1.9428969983965483,1.3098287966200728,1.905527811119183,1.804251896135972,3.022301219790858,4.432728285687309,1.5229733431233443,1.6108534127228773,1.5359703907621167,2.2306517164539206,2.356305457565659,2.367467674352439,2.3564788975280173,3.7324052486109833,2.613831706470881,2.6177169975579155,1.4283048407649188,2.6658345385462634,4.101961942293896,1.8521615426564026,1.4458620537835116,4.186556766161,1.8377973430580026,2.127363308327905,1.4232711967872682,1.7999962395475941,2.3872495346818674,1.4320440628289974,1.9975331316214968,4.054911166936277,3.629512697279436,3.8699943067292617,1.507649979946792,1.7152020407613326,4.566434839695606,1.802211357177168,1.481244475058602,2.5138674841598894,3.6836393620166765,1.550917460738344,1.3143700026760643,3.6120571106363872,2.5452414797942615,4.924192162881747,4.1744031692249575,2.009260165820893,1.693921971968809
4.197878911493809,3.9969329080975213,4.212836187300499,2.847955454880141,3.568292604878222,4.13284106756252,2.168504701410585,4.136368410056042,3.899638461738605,4.121077017712566,2.157809301541666,2.7165537609390134,3.7082216112877107,4.295080781756506,3.8722324311197918,3.9071310073942738,1.6806151177542346,3.2602714713316714,2.6150517126181816,3.3334083034055357,3.447441332521076,3.992989537598095,3.5011868661192747,1.575244540880137,4.951117558656588,3.5797538986835216,2.613650513023594,3.3306037186471045,4.407101862198691,3.698795585542011,4.113420874070422,3.2503680704926508,3.079320883334466,4.137808031375416,4.046291486974663,3.2087250231560853,1.6633294356508757,4.243005912238054,3.730190375020496,3.6918622796045995,4.448495726562772,3.8937599083507393,4.179955379442712,4.259681249539844,3.4886984469038644,4.077019992557007,4.253821565279207,4.08626949965835,3.720517335458114,4.59866897432507,3.2038698161384174,2.018281301773492,3.854365830493878,4.342080762284189,2.599183242843698,4.694623238302171,2.497172145468857,3.6989715249052133,3.473426730241818,4.213235014958974,2.253359324218218,4.464962866992101,3.9258075069571787,3.996512471170818,4.546936697071052,3.9178576829334357,4.100566789909675,3.821836009014107,3.7538610728008734,3.796582670383258,4.4590505159957745,3.924880971706429,4.808008146725046,3.6255132852501726,3.700899297080849,3.8172254874438982,4.358192297017667,4.1008057262330935,4.191861073731384,3.2855147101551267,3.463082511860305,3.4926665903938297,4.104620389043998,4.285994650280118,4.02174392636654,3.2025231686860556,2.9871681960924716,4.138147656122454,4.200021738991893,4.072918262210091,3.9641659024189693,3.471675743478712,4.237152794577207,3.0823192008218574,2.901848540744008,2.5683411337141955,2.455630633653408,3.1712562573489054,4.083946959377996,3.5771208616868093,3.119914268784261,3.2834547826676714,4.005293584378595,3.947646772854431,4.3263498843039585,3.494510696948213,3.600860107010333,3.688416266098483,3.466135242606706,4.288108762306665,4.134094667894224,2.7181685942209697,3.3228888729950183,3.6089777777256957,3.0644148121613783,4.167913226259064,4.16067949273061,3.704577397907511,2.287115369630851,4.103990748859918,3.755054498240516,3.082519465008182,2.5801874748945384,3.804041015751716,4.120061003640361,4.351447590299413,3.6420451707654387,3.9221262473519483,4.001424820455576,4.0244864950519545,3.7708421680641036,4.186473035726113,3.8034769999889235,4.2715191277463,3.4656462804547585,4.220214571873388,3.340034491678946,1.631808611065194,4.107473876106251,3.6002717756965614,4.145636990856597
4.402577395396767,4.3627473811309345,4.2514595089867075,4.320333089530733,4.4272492963654475,2.144550418464156,3.32727275738803,3.765322624554269,4.1741458892178365,4.40618046915414,2.303710095994379,4.557438764642247,2.9764316570820317,2.8918426589743103,3.825567856777111,4.335932345435242,2.852537049423263,2.8210753645203437,4.084286067346428,3.8399980462366585,3.6500648158032414,3.9387301920749422,4.1224439770613674,1.723613619766955,3.5761757564556813,4.961802057727809,3.544568912980563,2.73602880884045,4.485192774137085,2.5673568141632144,4.028915050558123,3.7714716894212446,1.674769576930086,4.240172256846779,4.0250277796200695,2.7103398739779827,1.644425901046299,4.253245185766015,4.0086543409403275,4.297393096141617,4.421481999598267,3.8618755793905186,3.982443742301662,4.167615703726304,3.666522820921114,4.29934448715033,3.999703624200521,4.3026245769970295,4.052122573462576,4.6053628670718165,4.694893133335391,2.259413655996812,4.123209996957406,4.153449280072537,4.845233905793753,3.95841750284701,2.2954175339734166,3.494858596960488,3.9379973018982763,4.273358598888068,1.9674043126985097,2.9678811176070328,4.498258813736868,4.190968223988813,3.1153275142566086,4.204852310014299,3.0809265720019114,4.274194604217304,3.591032511195167,3.903301341669005,3.148373257785677,4.261774335355092,3.455544792686558,4.362414466722138,4.2380838503391,3.7768206164641946,2.798125220664221,4.326672180473954,3.5784391387412993,4.601875782138673,3.8341185471409993,3.886650252758728,3.6017650660121627,3.6557836718446874,2.9250869340951455,2.651889536796291,4.095871877301235,4.294021728424905,3.2927252766338575,4.128022634747976,3.0052260468424263,3.797458521314385,3.5852796865057535,3.8808705482850208,3.872255064595729,3.9396357442645265,2.6827289422557143,4.733524603817219,4.410161951153389,4.091552804807936,3.9314474319800414,3.0703463296674007,2.7115570191185068,2.911210306056633,4.183929096622355,3.141942670061125,3.7195624899250763,3.503069979579162,4.84099685565546,3.3568570416716526,2.7276146186421544,4.816166282819296,3.734236929866941,4.172078248860467,3.470253620924165,4.603857617890876,4.017164091130982,4.181833509464085,2.753368204467014,4.160390644248714,3.66613477048182,3.8111710089067494,1.810594590982927,4.11036971866956,4.25601814635408,4.41231002708869,3.6976753401281934,2.4177065554356245,4.304792759294358,2.4015301774680804,3.6820770469174504,4.2751865170908845,4.02996000148617,2.2429807598703615,3.6348340324774617,4.268874393030278,2.953478488666804,4.191261280539537,3.865278320384636,2.5536716563697412,4.0703361060120296
2.484967689289455,3.1253035906744087,2.239125645343071,3.1644495547552163,2.4641180663958866,2.1522323091161,1.6276252416649701,2.0144346949918517,2.4970772406660244,3.2883426041618837,2.1188315527169737,2.1664584812342267,1.6275355791305577,2.157860801118626,2.12401830904754,3.0933026768005707,1.852337678858354,2.8298017528012935,4.219358471159903,3.027008847310867,2.3003716772250473,1.9514030745145035,2.7062971248820546,2.090413597965161,2.586699074262917,3.5155591014597363,4.9637334188085145,1.834805777138947,4.405739773539409,1.786617437410466,2.8010107953576755,3.6345197185142832,1.9659858393442098,3.050789637693472,3.8097794275880768,1.6831675804323039,1.6020843713928663,3.5583990180110296,1.4557823563944672,2.498004849625146,3.3257226834662594,1.9862975478493268,1.6762517958774201,4.171594268818765,4.236016589578533,4.477058850506549,2.893425027618838,2.5243111881249547,2.3778084153587953,4.3427522020699,4.005481055835301,2.079123537575378,2.736756249638204,3.0625837459840857,4.26835604741263,2.6213947105492457,1.6937644173909694,2.2870395411422972,2.351365264533393,4.441536735180801,3.821575608596892,1.8167332405255072,3.3199324656824176,3.697784013754002,2.4972882884372973,1.7736029566129325,1.8836315875802954,1.7220740130516845,2.806208779117412,3.339251774693705,1.9457111983625295,3.559133312539125,2.242183512696206,4.133449102496903,2.6081262662986173,2.1061034452104392,1.811449181411433,2.8215838304051073,2.2195144669466758,4.569122505199694,1.5148989516195104,1.6423623336490922,2.390655998513414,2.50535940205556,1.91474636227824,1.9683355488103267,2.43581008613631,4.410705643162182,2.2363533692669213,4.075313395493971,1.9070152289886004,3.2094966569357215,2.664595349416663,2.015068428993782,2.6910526265568535,1.8557859210752234,2.803198841551011,4.158858038523267,3.903297455559832,3.5115606324168533,2.2734040313900774,2.0048591380518834,2.5987568696579872,1.8752406344707953,2.622253598123845,2.3525318418180703,2.675060611988094,3.4903759359789017,4.377516585164876,1.9049352309670358,1.5774748734397033,4.791314043474427,4.107815697714431,1.8937944574688885,1.738566585984703,3.9538338240225914,2.72300947436593,3.8637962407782185,1.9827842470035089,2.069753342467354,3.6263296079341645,2.511941850528322,2.780746341562074,3.3465700711309885,3.9438541070771733,4.149455441869695,1.7450982975693958,2.110044614964342,3.42493253142778,1.9398377411701118,3.2451738893209376,3.59447048739009,3.1413607763898455,1.773135043585779,1.788716144931634,3.211762882564767,3.163743772591095,4.307405289225027,3.689523416441589,2.330319138702015,2.3615438422159487
3.0290889517427573,3.3259212602040087,3.056006904986814,2.376938694960466,2.8982869218963545,3.5255211142029648,3.5032805304622974,3.196969079546248,3.848529399756822,4.214528234488947,2.858413119056559,2.359688690035511,3.6205997940599604,3.210612848408074,3.040369941382889,3.196380229276378,1.6687986507893733,3.113967269700269,1.8627826267389809,3.2097541785726666,3.8151669781709154,2.8782837991138033,2.4579951475821407,1.728719178961856,3.318915755576204,2.731922813456749,1.833716258162666,4.718976150886457,3.795109242598371,2.4620148067948633,2.8107020684133603,1.876577518320742,3.3542218751245967,3.530248047844421,2.296462311588752,3.0359104243645714,2.941084290588131,3.613505228534522,3.7957250729797405,1.9636235286456656,3.4779938439178997,3.2909637038649757,3.5425595607052185,3.3396364154141143,1.848926395337251,3.2130951438668847,3.2525354447503076,3.9180386569159014,3.6192762321968153,4.3421102002233285,2.8533237624176224,2.5990386282216855,3.02617463519704,4.02416125402176,2.357142998128407,3.3628651343828615,1.7714154426966116,2.7621492381304042,3.2212995855444615,3.4999076172873056,1.9222746299914277,3.128280764965425,3.108634777218604,3.442468889888323,3.4143689241672384,3.260076265787623,3.1316645205189007,2.478654081926069,3.6402221792999994,3.568110426925593,3.2823855607585335,3.116926419271503,3.3611870068373255,3.1899385566820806,3.006957778448082,2.612702565651814,3.410809552330437,3.1336187194894856,3.4315530205021307,1.8601918313360142,3.4812194229096045,3.6244058303366433,3.378629390652362,3.1323065871221445,3.2701052004963294,3.3484969123593675,2.407432619054312,2.330916776412404,2.552204407312802,3.587245251595539,3.2395915692658175,3.4797547161929017,3.049133991000754,2.4836692554641626,3.077543322254721,3.2107998544516905,2.3723925207738743,3.560001021291626,2.6784232976217224,4.108928368340071,2.904199200634561,3.0238677012541473,2.678034991319433,3.2005389081254947,2.861253298020646,3.106703216533838,3.2649458956396367,3.277300742201336,2.7704836674984756,3.6838766703036354,2.7391336035771436,4.308875143202903,3.261310812363094,3.1089129712954806,3.4742737293687593,3.8524392555582945,3.206520454518066,3.752937758989461,1.8622144191291587,2.73735622166824,2.8829123737430966,2.530767741709533,1.8761062944307791,3.262761312171911,3.8514527567272037,3.8504279326425586,3.011003683507918,3.238618126904846,3.925169081067825,3.396965344653653,2.7979105734434926,3.426262101973261,3.4583686841658614,3.585342903346816,2.7656414663838893,2.868893852320703,3.163323780290507,1.6979547281063025,2.8720149234739454,3.0926749492262635,2.992372340303067
3.9082570003613624,4.218796633078689,4.173945521229134,4.545996633955186,3.4631129695945533,4.341927986688074,2.4714026988021716,4.061314170410072,4.687873070531399,4.499503332037201,3.9713644427093016,4.33970664838711,4.0749729280898395,4.365172393762764,4.286791876559695,4.157627577555665,2.168471431360258,4.038154652640422,4.182435511817978,4.605647593973185,3.7088573417934296,4.272648124458387,4.120278188279144,4.507295188572743,4.401455813609834,4.481736511517145,4.40448433641245,3.7820935399008464,4.973086528853265,2.602768773128068,4.339790617467209,4.207765997714681,2.56869581309983,4.741589859081068,4.560196814409564,3.140175487983324,1.8959891573714511,4.396388993865331,3.014206005330822,4.21649606940543,4.585530846679438,4.268957885964874,4.146157887928695,4.620777387421772,4.728312601299267,4.57643292046353,4.404938766794445,4.400632841952536,4.483828462714088,4.761339926996053,4.453541095740244,2.3304005158894814,4.400272506530387,4.516739812246154,4.560403333017037,4.319007786940804,2.992428906304835,4.302214292867781,4.084192548173107,4.64845386627662,3.101774133034699,4.135520949980039,4.350743537959209,4.50524630951541,4.399552723598687,3.021164157894704,4.28140421959905,4.597850074036171,4.322886161483986,4.5407126665583615,4.208970258320008,4.377868190078667,4.391282680410392,4.269136976785273,3.3709463495935417,4.235333953945337,4.0857619732045025,3.9208294557422834,4.46662493577641,4.594602238235046,2.0355736992475517,2.7421950532658603,4.267873883662929,4.13748737583533,4.1487535495845,4.197667760230141,3.7270575981191914,4.627422089532892,4.409224471161598,4.4326020689499535,4.213623002894761,4.128816620885502,4.1363102903611315,3.341553879186221,4.011037200701412,2.834040447536059,3.906643519229558,4.739946093028238,4.689402675764571,4.4702911231802585,2.827697142856949,4.05401628554689,3.550340491521303,4.241919734418195,4.444717841182535,3.738711874915246,4.275388772063763,4.31315837841794,4.331371120712475,4.338043639295214,2.9273083601007723,4.752386155768482,4.3197392519058395,3.993643170861353,2.7569368089409867,4.565177503344253,4.395755721016948,3.8130847888351633,2.446416207669404,4.068126808788992,4.556962151951438,3.162866274001577,4.0105182977588765,4.300376984451999,4.290746110430031,4.6109641801055945,3.2633061487054302,4.382115309540014,4.504143309733413,4.198272928267664,4.062148537897416,4.294423264471206,4.598268927851003,3.84808793086759,3.4333190767247364,4.465365907142523,4.560916967053581,4.729757381288481,4.37326814014377,3.9362595681319306,4.397727393000359
4.437649087940676,2.145575337726058,3.945766803103295,2.153580678102819,3.4974947834927184,3.2039869638132794,2.305482286315697,4.247028708980631,2.9840146931209732,3.732885679837004,2.1278430773611516,1.614711847403008,2.554333246348485,4.455319312169587,3.5325654875591166,3.110213029851362,1.8989954146160257,2.3592087224157776,1.7434117298094147,1.8503238385269891,2.2011245537179436,2.701153905858955,2.251788125636388,1.3700360611212032,3.694064814170419,2.567019902594054,1.7907726782762685,2.4649988848207105,2.6231092896764254,4.913119359402787,3.9173319944401443,3.78823141390946,1.5436429402048621,2.425351438196188,1.8698353331580564,3.536284281881515,1.7477075006550566,4.297036814198558,2.9512243296407252,2.7749158052844773,4.12807030139072,2.7811403160942945,4.07896641417784,4.244827289724094,1.938730801639089,2.4415635469940957,4.621435362592219,2.6077595423232336,3.355197868894199,4.455184823170419,1.5539522204515608,2.1561470744114435,2.273610603579634,1.8151582210265973,1.6190874463896743,3.7165196157020226,1.755661398156512,2.7980915138722278,3.805655854959765,4.351614878590999,1.9875393236639822,4.445074005948737,1.502392543844178,1.9055843766035025,3.3569587040252347,4.413255870799226,3.177088038142147,1.5824980095575638,3.5262719136286633,2.4826617165407203,4.091870903353014,1.9718681690849342,3.6419726471833904,1.9809381291212353,4.149991281636471,2.589582781741345,4.45059002216318,3.9255298896848285,3.9394721067721807,1.592793997666402,2.8320281119801973,3.0460382573019555,3.6523111460295925,2.974658514680982,3.53931271519963,2.7682639726651224,2.6225928281008084,2.4712021457099556,4.550202399483576,4.217505993103913,2.9598827116208626,2.7399576825037224,2.7343240479330593,3.3820867017335585,2.138754919024387,1.8787132720245914,3.4110696882682494,1.9651828826612556,1.7838714977213432,2.748122925418774,2.11155846816261,3.297643132275487,2.345834187068961,2.8974010853620342,4.664555898459637,3.1695364687313745,2.867948832082095,2.868289199300922,1.9708102950167894,2.8712195071382154,3.268127879025608,4.266710366318789,2.2692788773851937,3.050757973721549,2.5107529927668697,3.394159461703465,4.4776769817190605,2.750815215220383,2.5942839936843547,4.200444949725775,2.0928621692778298,3.823386191217975,2.1266116446984906,3.3824383551214754,3.522843764172871,3.0641871806840273,3.0122434253437103,3.1885372886958026,3.146482982755187,3.5426025701391968,1.9960304161602784,3.657452567118293,2.1002995822258446,4.294802959427112,2.5209613788601923,2.4788892945713314,2.3110580105147482,1.4324384306922733,2.2993094113608405,2.1558635306105884,2.6724326839209507
4.000600869494843,3.7824877440023315,3.9116939438335785,3.4522064247487942,4.107080274309906,4.167337284249366,3.8788765972305725,4.594425636130211,3.913735668594647,4.008242622775789,2.7355622487219367,3.6019593545106985,3.019507631679961,3.662999587382794,4.025728621335721,4.051504346382019,2.1167196449790278,3.217541955643395,2.583799307999799,3.124401944157867,3.504459769650972,3.1190641615008445,3.636688981594101,2.256063907222146,4.109812834126052,4.027887073434082,2.8234729982679694,2.8096851015622533,4.340627496269635,3.915710504452945,4.795787262334248,4.15129018579546,1.770389001840765,3.7557533907623237,4.012395271966424,3.058816904604667,1.6850814590748178,4.299092471355813,4.135252209261127,4.01076223443847,4.209484195067365,4.124372791799648,3.774445869890796,4.236952351627089,3.561616237579311,4.128746785533667,4.027264069058435,3.9969764701403596,3.666312515138261,4.512925575078927,3.8419289290263356,3.040855723521678,4.244473912157933,3.36874236252408,3.7660001209018255,4.094836939776697,2.275474577091969,4.036387411890027,3.794364751925516,4.4538859452340684,2.2411001223806997,3.4428627508837026,3.7591514543719287,2.942334235220993,4.055344106538201,4.123185240308496,4.1132545456016825,1.910680283066491,4.175637741331028,3.179593766409658,3.5916192471331634,2.812346843917152,3.632864993955422,4.009011393370681,4.0005172679963605,3.6087717940951154,3.340126155614989,3.7650685874256498,3.7915324356370825,2.7861091621313037,4.040397899210637,4.030403654441386,3.8688679011883083,3.649919975795399,3.621711217292538,3.6203293889395183,3.0217363800040626,4.31910520271669,4.290324003340804,4.2990493961715845,3.671770371195195,3.420810506571793,4.000225760392228,3.306218117434078,3.6441737310830176,3.7431865222972496,3.25421987035833,3.77369481735344,3.0725853600491844,3.472064256361313,3.6736752425675565,3.8754503901997857,2.3405247382370113,3.631888630962051,3.881795522924858,3.553984326076794,3.9070237326796335,4.016152907182262,3.9831669018399354,3.521663959024173,2.7161951715416066,3.6285712776804657,3.694730607087741,3.8591484955837245,3.6483657565449668,4.016638778971157,3.8457795030765256,3.4984996270953888,2.4508978603668248,4.035259389143989,3.740422816956766,3.490240896366752,3.3813642628399423,4.023161303071395,4.024783234520174,4.144305069717368,3.252578101602665,3.8656342999147855,3.888673276378235,3.4220595280522277,3.672831865516147,4.023711771982736,3.78131993312602,3.3456827666011,3.9557381573677333,3.5802163818647985,3.383762241185701,1.5550854407459034,3.7604342690828996,3.9544559448467482,3.9142067013065382
3.900620378494138,3.3474992662730805,2.89097171634715,3.409692842184705,4.219362202577066,3.6942162066241293,3.68123884883096,4.115544672743943,2.725880655657041,3.829854115360222,2.1628852076050182,2.4946625607420616,1.7835483962425842,3.669522267631806,3.7498479332292596,4.093440317531185,3.493338146854656,3.26382192137923,2.3646756469539496,1.81517078576048,2.3721624499608245,1.6397595479310785,3.187387964502185,1.4671121525558917,3.2423081482655176,3.7794117428405443,3.651137045439775,1.8708961740925043,4.214534473027915,3.787427933811594,4.155632684010022,4.8354358156634,1.717867835999799,2.520127448001287,3.6619946786197666,1.8937091789159557,1.7308012294817672,3.9883783270225863,3.825819754796871,3.682628467533715,4.0837803187826065,3.854622828670152,2.9026217245918566,4.014501975788648,3.33945464313965,4.216941811201831,3.296202381525947,2.697082960444891,3.336135298558804,4.12049623205251,3.681393795719612,2.3916283334148143,4.042076868337801,1.8234815671124045,3.6456226079805214,3.7747584001201373,1.8996834626724135,3.760882920078288,4.240409088597837,4.444568656248084,2.6920104740081365,2.1026708955542133,2.3098135281510777,2.177696128819267,3.8257208787746784,3.840831849972183,3.581068899163179,1.5062030117512344,4.168066312441706,2.794284318046191,2.354688434288418,2.1726197721860996,2.8005601010760213,4.051414298081777,4.207113730275541,3.572019308002772,2.0645466646629984,3.3612835717423533,3.230623252501228,2.3517806357212394,3.9623079001677644,3.413203810010595,3.357129254480977,3.7369908484602616,2.3953398407019746,3.4276280313643643,2.788122516689455,4.2911088840207,4.265229416599255,4.1569436994475035,2.5723111137304695,3.0671674780029985,3.1265709825203283,2.847230646588739,3.4103528901826863,3.382839827749934,2.4357947777689084,3.542186965609562,2.468326230798323,2.7384645420911897,2.6616684435085634,3.149952592006447,2.1598897823793854,2.6145378593291637,3.197775759931633,2.8056808001538824,3.607657216268358,3.8469077607731474,3.6705497200878323,1.7208114461512793,1.8192764941990673,3.720402552759359,3.797374487617917,3.2697048586299995,3.1817114263400477,3.350949323264402,2.784135125683974,3.2599963519307984,3.9224027677774167,3.920496439821661,3.4177956112393066,3.887387078320915,3.1447990894990703,3.5694271828815447,3.7899143940928997,4.081673197546547,2.138986808442181,3.4555556845144086,3.5339684943599297,2.109362511121,2.9359395613043064,3.9347228431277936,3.460608502891131,1.9853161279367049,4.0497831374300155,2.491236446760566,3.4956138699189028,1.5501807519032642,3.58622392304488,3.7162647716833153,3.2368878367982363
